1476.0,1473.0,1546.0,1474.0,1568.0,1487.0,1474.0,1471.0,1529.0,1498.0,1514.0,1547.0,1595.0
1709.0,1682.0,1919.0,1814.0,1761.0,1866.0,1705.0,1915.0,1809.0,1757.0,1860.0,1919.0,1796.0,1679.0
747.0,620.0,697.0,861.0,803.0,708.0,659.0,811.0,744.0,631.0,617.0,719.0,673.0,650.0,695.0,777.0,746.0,830.0
968.0
100.0,50.0,236.0,167.0,75.0,28.0,165.0,70.0,30.0,20.0,50.0,115.0,195.0,154.0
362.0,356.0,421.0,388.0,361.0,357.0,405.0,440.0,358.0,405.0,494.0
