exploration_times total_time success_plan
"[340.57900000000154, 268.3490000000056, 167.35800000000017, 74.53799999999683]" 850.8240000000042 [['push-movementmagnitude:0.1',['left_gripper','0.5,0.0,-0.1','cover']],['uncover_obj',['left_gripper','cover','0.5,0.0,-0.1','cup']],['shake',['left_gripper','cup']],['prep_food',['left_gripper','cup']],['place_on_burner',['left_gripper','cup','burner1']],['cover_obj',['left_gripper','cover','0.5,0.0,-0.1','cup']],['cook',['left_gripper','cup','burner1']]]
