exploration_times total_time success_plan
"[448.07300000000214, 318.0669999999991, 154.8680000000022, 57.5, 103.02700000000004, 159.5500000000011]" 1241.0850000000046 [['push-rate:27.5',['left_gripper','0.5,0.0,-0.1','cover']],['uncover_obj',['left_gripper','cover','0.5,0.0,-0.1','cup']],['shake',['left_gripper','cup']],['prep_food',['left_gripper','cup']],['place_on_burner',['left_gripper','cup','burner1']],['cover_obj',['left_gripper','cover','0.5,0.0,-0.1','cup']],['cook',['left_gripper','cup','burner1']]]
