1352.0,1349.0,1415.0,1352.0,1434.0,1357.0,1351.0,1348.0,1395.0,1374.0,1415.0,1461.0
1554.0,1535.0,1740.0,1648.0,1599.0,1692.0,1640.0,1540.0,1590.0,1738.0,1688.0,1739.0,1642.0,1533.0
123.0,71.0,197.0,157.0,102.0,48.0,13.0,76.0,68.0,32.0,16.0,49.0,130.0,98.0
695.0,578.0,647.0,791.0,743.0,660.0,617.0,753.0,694.0,600.0,579.0,574.0,684.0,641.0,622.0,665.0,722.0,768.0
344.0,339.0,395.0,367.0,348.0,383.0,405.0,470.0,439.0
902.0
