exploration_times total_time success_plan
"[278.2270000000001, 142.61899999999991, 128.962, 45.07100000000014, 146.84399999999982, 117.70299999999997, 104.29700000000003, 142.2750000000001]" 1105.998 [['push-movementmagnitude:0.1',['left_gripper','0.5,0.0,-0.1','cover']],['uncover_obj',['left_gripper','cover','0.5,0.0,-0.1','cup']],['shake',['left_gripper','cup']],['prep_food',['left_gripper','cup']],['place_on_burner',['left_gripper','cup','burner1']],['cover_obj',['left_gripper','cover','0.5,0.0,-0.1','cup']],['cook',['left_gripper','cup','burner1']]]
