exploration_times total_time success_plan
"[213.48100000000022, 155.56799999999998, 142.20299999999997, 45.06299999999965, 98.18499999999995]" 654.4999999999998 [['push-rate:76.5',['left_gripper','0.5,0.0,-0.1','cover']],['uncover_obj',['left_gripper','cover','0.5,0.0,-0.1','cup']],['shake',['left_gripper','cup']],['prep_food',['left_gripper','cup']],['place_on_burner',['left_gripper','cup','burner1']],['cover_obj',['left_gripper','cover','0.5,0.0,-0.1','cup']],['cook',['left_gripper','cup','burner1']]]
