exploration_times total_time success_plan
"[353.81399999999974, 227.45000000000005, 154.4860000000001, 74.58999999999992, 109.01099999999997, 182.11599999999999]" 1101.4669999999996 [['push-rate:39.75',['left_gripper','0.5,0.0,-0.1','cover']],['uncover_obj',['left_gripper','cover','0.5,0.0,-0.1','cup']],['shake',['left_gripper','cup']],['prep_food',['left_gripper','cup']],['place_on_burner',['left_gripper','cup','burner1']],['cover_obj',['left_gripper','cover','0.5,0.0,-0.1','cup']],['cook',['left_gripper','cup','burner1']]]
